doc_id,score,query
adv_bb_0073_cd6578,1.2018857149636142,Analyze the performance of different materials used in aircraft construction.
adv_bb_0074_891555,1.2018857149636142,Analyze the performance of different materials used in aircraft construction.
adv_bb_0075_21e379,1.2018857149636142,Analyze the performance of different materials used in aircraft construction.
adv_bb_0076_6c05f1,1.2018857149636142,Analyze the performance of different materials used in aircraft construction.
adv_bb_0077_a11d75,1.2018857149636142,Analyze the performance of different materials used in aircraft construction.
adv_bb_0078_6cdd62,1.2018857149636142,Analyze the performance of different materials used in aircraft construction.
adv_bb_0079_ff9b3d,1.2018857149636142,Analyze the performance of different materials used in aircraft construction.
adv_bb_0080_ca9043,1.2018857149636142,Analyze the performance of different materials used in aircraft construction.
adv_bb_0081_eaeea1,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0082_492677,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0083_879e5f,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0084_477da0,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0085_7e45f5,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0086_868611,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0087_db5bad,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0088_cc7e39,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0089_b95799,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0090_704acf,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0091_46d36b,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0092_fcae1b,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0093_2e8bad,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0094_181fa3,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0095_3823ee,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0096_4e4137,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0097_51e929,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0098_d82559,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0099_2086b4,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0100_c50038,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0101_c3639a,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0102_efa43c,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0103_80b959,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0104_05e0d7,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0105_3aa686,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0106_889d4f,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0107_ae2b7a,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0108_391d5d,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0109_9645a6,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0110_de998d,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0111_50fa0d,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0112_e84e79,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0113_01a95e,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0114_86daed,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0115_5b7842,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0116_367b7a,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0117_98cdc1,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0118_65d7ad,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0119_4e40f2,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0120_bf71a2,1.3082264794480944,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0121_52b68e,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0122_004af5,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0123_a5f7c8,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0124_fa2a87,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0125_09f8db,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0126_3946b9,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0127_b9d89d,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0128_9d727d,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0129_7a997e,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0130_1da85e,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0131_7b5385,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0132_2852d8,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0133_2bdac4,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0134_f8d3bd,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0135_236fd2,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0136_4063ae,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0137_41bc86,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0138_f35836,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0139_548b85,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0140_87b580,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0141_d8a589,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0142_6c70d0,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0143_66fd45,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0144_9f9947,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0145_cc48b7,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0146_bf30f8,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0147_e04ea7,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0148_e72931,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0149_3df443,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0150_7eed7c,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0151_730b87,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0152_20c800,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0153_ad198d,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0154_0ac500,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0155_75d199,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0156_70c055,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0157_03ae84,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0158_245934,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0159_1e24b3,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0160_7537db,1.173440986089059,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0161_22824b,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0162_10155b,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0163_a92dec,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0164_24476a,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0165_79dbbe,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0166_8e9492,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0167_f8883f,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0168_6db072,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0169_43be60,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0170_f201ef,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0171_7c6a22,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0172_f22982,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0173_d06a29,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0174_617d68,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0175_304b78,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0176_31a0ea,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0177_dcb2bd,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0178_b5667d,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0179_d8df4c,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0180_d27bff,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0181_ef1ddb,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0182_1bbc53,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0183_3263d3,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0184_1f089f,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0185_ce2460,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0186_adb912,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0187_37f21c,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0188_7f4fe2,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0189_621818,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0190_61630f,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0191_e5b0ac,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0192_47c5f9,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0193_d800de,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0194_5df224,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0195_8e9d78,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0196_ecdd96,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0197_7fe6a1,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0198_2698d9,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0199_e2e208,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0200_322117,1.2796772493705009,Assist a student in selecting courses for the upcoming semester.
adv_bb_0201_19e6b6,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0202_078e57,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0203_2fc023,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0204_7906bb,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0205_5526ba,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0206_d01580,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0207_f8a5f4,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0208_f6749c,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0209_6d7049,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0210_cd5527,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0211_1e0575,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0212_544b51,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0213_c208c3,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0214_011a82,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0215_c7e55c,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0216_87c8b1,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0217_e8f6db,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0218_920c2f,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0219_d8946f,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0220_f92cfe,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0221_4f4187,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0222_613a4b,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0223_97ea16,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0224_6f767d,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0225_1df185,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0226_1f35d4,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0227_a090cf,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0228_1d44c4,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0229_19ac41,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0230_f41d9f,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0231_509b05,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0232_1d1f51,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0233_29045e,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0234_5f2473,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0235_23153a,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0236_22cbc4,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0237_786ca5,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0238_cebbab,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0239_3d61c7,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0240_7e0ff0,1.3093099476045582,Evaluate the risk and potential returns of investing in a new sector.
adv_bb_0241_145904,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0242_29f9ba,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0243_d6a4a5,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0244_a1fb3a,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0245_858314,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0246_6894a9,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0247_a0dcb5,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0248_7a350b,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0249_87fea0,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0250_caa471,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0251_43027a,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0252_999937,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0253_ea1956,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0254_a1e1fa,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0255_25245f,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0256_04c4fe,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0257_eaa466,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0258_3330be,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0259_25826d,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0260_6d228f,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0261_87c859,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0262_43d158,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0263_b2b149,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0264_23389d,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0265_7d12d8,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0266_bd32a7,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0267_91e9de,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0268_50c431,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0269_e059ba,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0270_9ae386,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0271_040163,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0272_99482b,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0273_35094a,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0274_44c1ce,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0275_876813,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0276_3b1977,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0277_36cd6b,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0278_4f96de,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0279_8b7139,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0280_90425b,1.2625046149647834,Draft a non-disclosure agreement for a new business partnership.
adv_bb_0281_6bd7a6,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0282_af8e01,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0283_683de8,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0284_8728e5,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0285_fa20d8,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0286_8092f6,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0287_1a0250,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0288_2f41be,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0289_d8deec,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0290_8da907,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0291_16928a,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0292_01d0bd,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
adv_bb_0293_aac7ec,1.501293653374201,Review and update the treatment plan for a patient with chronic illness.
